prompt,strategy,classifier,metric,synthetic_ratio,performance,regression_slope,regression_r_squared,regression_p_value,total_change,absolute_degradation,relative_degradation,p_value
strong,within_group,svm,accuracy,50,0.9392180349932704,,,,,0.0062072678331088,0.0065655825103813,2.0729565877240555e-35
strong,within_group,svm,accuracy,60,0.9373458950201884,,,,,0.0080794078061908,0.0085457918061186,1.4847240227114307e-40
strong,within_group,svm,accuracy,70,0.9355491251682369,,,,,0.0098761776581426,0.0104462802387639,9.057028800343643e-47
strong,within_group,svm,accuracy,80,0.9337738896366083,,,,,0.011651413189771,0.012323991281954,7.606792790985815e-49
strong,within_group,svm,accuracy,90,0.9317119784656798,,,,,0.0137133243606996,0.0145049263222627,1.867845627343562e-51
strong,within_group,svm,accuracy,100,0.9296541049798114,,,,,0.0157711978465679,0.0166815906020491,1.2470026108923202e-61
strong,within_group,svm,precision,sensitivity,0.9893951045812526,5.617546609850487e-05,0.8923072071212109,1.1959138524907526e-05,0.0064883044312804,,,
strong,within_group,svm,precision,10,0.9912455259186688,,,,,-0.0018504213374161,-0.0018702551981994,7.039448297672528e-06
strong,within_group,svm,precision,20,0.9924141406094444,,,,,-0.0030190360281917,-0.0030513957611196,1.789843578171445e-09
strong,within_group,svm,precision,30,0.9931575045711156,,,,,-0.0037623999898631,-0.0038027275174921,1.760204601970837e-11
strong,within_group,svm,precision,40,0.993377760535808,,,,,-0.0039826559545553,-0.0040253443099872,1.4911918538775593e-12
strong,within_group,svm,precision,50,0.994036917432311,,,,,-0.0046418128510584,-0.0046915664223172,3.554715672257719e-16
strong,within_group,svm,precision,60,0.9948658030784664,,,,,-0.0054706984972139,-0.0055293365328801,2.4906046606532262e-20
strong,within_group,svm,precision,70,0.9950327840592234,,,,,-0.0056376794779707,-0.0056981073100789,1.1480076608319379e-21
strong,within_group,svm,precision,80,0.9948781244155868,,,,,-0.0054830198343341,-0.0055417899370492,4.455428329847592e-22
strong,within_group,svm,precision,90,0.9954257603223318,,,,,-0.0060306557410791,-0.0060952957146797,6.0070956662831774e-24
strong,within_group,svm,precision,100,0.995883409012533,,,,,-0.0064883044312804,-0.0065578497419658,5.705783994331533e-26
strong,within_group,svm,recall,sensitivity,0.4592328398384926,-0.0016591949100697,0.9874188646553896,7.307456148528659e-10,-0.1614131897711978,,,
strong,within_group,svm,recall,10,0.4525706594885598,,,,,0.0066621803499328,0.0145071949825623,7.415896445483298e-07
strong,within_group,svm,recall,20,0.4412113055181696,,,,,0.0180215343203229,0.0392426951144454,1.207181395570537e-17
strong,within_group,svm,recall,30,0.4266352624495289,,,,,0.0325975773889636,0.0709826792884148,3.076274295717459e-27
strong,within_group,svm,recall,40,0.4136608344549126,,,,,0.0455720053835799,0.0992350751736464,2.0686943762071244e-34
strong,within_group,svm,recall,50,0.394535666218035,,,,,0.0646971736204576,0.1408809823862138,1.3830049814001068e-36
strong,within_group,svm,recall,60,0.3754104979811575,,,,,0.0838223418573351,0.1825268895987807,1.2459925119001486e-41
strong,within_group,svm,recall,70,0.3572678331090174,,,,,0.1019650067294751,0.2220333518947277,1.1686922449440588e-47
strong,within_group,svm,recall,80,0.3395020188425303,,,,,0.1197308209959623,0.2607192051815598,3.081181719468427e-49
strong,within_group,svm,recall,90,0.3185868102288021,,,,,0.1406460296096904,0.3062630051874213,8.126369244598052e-52
strong,within_group,svm,recall,100,0.2978196500672947,,,,,0.1614131897711978,0.3514844230825591,1.2314151405428026e-61
strong,within_group,svm,auc_roc,sensitivity,0.7629342956875205,-0.0004479469543135,0.9794708882630316,6.6393440544018685e-09,-0.0417652629869208,,,
strong,within_group,svm,auc_roc,10,0.7634040376045524,,,,,-0.0004697419170319,-0.0006157042876263,0.6771347208230788
strong,within_group,svm,auc_roc,20,0.7604410800087997,,,,,0.0024932156787207,0.0032679297454756,0.0867517540575817
strong,within_group,svm,auc_roc,30,0.7555617707848397,,,,,0.0073725249026808,0.0096633811644776,2.1133142160140975e-05
strong,within_group,svm,auc_roc,40,0.7528268766802302,,,,,0.0101074190072902,0.0132480857977186,1.0415814585993654e-08
strong,within_group,svm,auc_roc,50,0.7468212755268705,,,,,0.0161130201606499,0.0211198005538991,5.391669858472867e-12
strong,within_group,svm,auc_roc,60,0.7420569591145392,,,,,0.0208773365729812,0.0273645275759528,3.748069685127789e-14
strong,within_group,svm,auc_roc,70,0.73712560036438,,,,,0.0258086953231404,0.0338282018111177,2.711022533239428e-17
strong,within_group,svm,auc_roc,80,0.7317946776463684,,,,,0.031139618041152,0.0408155960705508,5.920232738144614e-25
strong,within_group,svm,auc_roc,90,0.7258205702754646,,,,,0.0371137254120558,0.0486460310171411,1.729527761228225e-26
strong,within_group,svm,auc_roc,100,0.7211690327005996,,,,,0.0417652629869208,0.0547429355620774,2.6675591263402644e-30
strong,within_group,random_forest,f1_score,sensitivity,0.7931252310860714,2.2098128060788127e-05,0.0251983113222049,0.6410820076486345,-0.0022272324960052,,,
strong,within_group,random_forest,f1_score,10,0.784912505467071,,,,,0.0082127256190003,0.0103548913804622,0.0005463944375251
strong,within_group,random_forest,f1_score,20,0.7795958422481611,,,,,0.0135293888379102,0.0170583261099683,4.29681827858579e-07
strong,within_group,random_forest,f1_score,30,0.7789468374187956,,,,,0.0141783936672758,0.0178766140724845,9.349110329161019e-08
strong,within_group,random_forest,f1_score,40,0.7791860712826051,,,,,0.0139391598034662,0.017574979659112,1.5836329932514537e-06
strong,within_group,random_forest,f1_score,50,0.782234228676754,,,,,0.0108910024093173,0.0137317563260517,8.377852351460528e-05
strong,within_group,random_forest,f1_score,60,0.7830600734569468,,,,,0.0100651576291245,0.0126905023754467,0.0001086845328577
strong,within_group,random_forest,f1_score,70,0.7847881120909835,,,,,0.0083371189950878,0.0105117308948441,0.0007795389936178
strong,within_group,random_forest,f1_score,80,0.7833780198413123,,,,,0.009747211244759,0.0122896244662544,6.239929337075107e-05
strong,within_group,random_forest,f1_score,90,0.7870477602292515,,,,,0.0060774708568198,0.0076626875789812,0.0236688397937556
strong,within_group,random_forest,f1_score,100,0.7908979985900662,,,,,0.0022272324960052,0.0028081725416241,0.3429584136385482
strong,within_group,random_forest,accuracy,sensitivity,0.9480538358008072,2.159916799217212e-05,0.1749158790819079,0.2005136233888169,0.0007429340511443,,,
strong,within_group,random_forest,accuracy,10,0.945515477792732,,,,,0.0025383580080752,0.002677440786821,0.0009176814247805
strong,within_group,random_forest,accuracy,20,0.9438600269179004,,,,,0.0041938088829068,0.0044235978217043,1.0545373280473857e-06
strong,within_group,random_forest,accuracy,30,0.9437025572005382,,,,,0.004351278600269,0.0045896956859982,3.605026804092041e-07
strong,within_group,random_forest,accuracy,40,0.9438519515477792,,,,,0.004201884253028,0.0044321156608989,7.100708096735132e-06
strong,within_group,random_forest,accuracy,50,0.944986541049798,,,,,0.0030672947510091,0.0032353592540641,0.000591359469819
strong,within_group,random_forest,accuracy,60,0.9454764468371468,,,,,0.0025773889636604,0.0027186103429277,0.0014964458631132
strong,within_group,random_forest,accuracy,70,0.9461641991924632,,,,,0.0018896366083441,0.001993174371525,0.0145447027200208
strong,within_group,random_forest,accuracy,80,0.9459488559892328,,,,,0.0021049798115744,0.0022203167500465,0.0058111265075342
strong,within_group,random_forest,accuracy,90,0.9473230148048452,,,,,0.000730820995962,0.0007708644471067,0.3887272180115209
strong,within_group,random_forest,accuracy,100,0.9487967698519516,,,,,-0.0007429340511443,-0.0007836412058992,0.3137058928889022
strong,within_group,random_forest,precision,sensitivity,0.6678224988933938,0.0001448839806128,0.2882817238429962,0.088559773907825,0.0095410211068698,,,
strong,within_group,random_forest,precision,10,0.6567647234010471,,,,,0.0110577754923467,0.0165579559099459,0.0013705644940996
strong,within_group,random_forest,precision,20,0.6492932176245803,,,,,0.0185292812688135,0.0277458176379461,3.652175820256144e-06
strong,within_group,random_forest,precision,30,0.6488770904395572,,,,,0.0189454084538366,0.0283689280987535,2.120396577554387e-06
strong,within_group,random_forest,precision,40,0.6500439518341617,,,,,0.017778547059232,0.0266216653207877,5.3050563739507016e-05
strong,within_group,random_forest,precision,50,0.6548109264272646,,,,,0.0130115724661292,0.0194835790763113,0.0014810071990133
strong,within_group,random_forest,precision,60,0.6573722430275442,,,,,0.0104502558658496,0.0156482536649575,0.0073522968716888
strong,within_group,random_forest,precision,70,0.6613786794418836,,,,,0.0064438194515102,0.0096490002391173,0.0862287556537293
strong,within_group,random_forest,precision,80,0.6612754642601977,,,,,0.0065470346331961,0.009803555052495,0.0563507945664328
strong,within_group,random_forest,precision,90,0.6676119894097837,,,,,0.0002105094836101,0.0003152177172211,0.9588103443064204
strong,within_group,random_forest,precision,100,0.6773635200002637,,,,,-0.0095410211068698,-0.0142867620103839,0.0060050100195952
strong,within_group,random_forest,recall,sensitivity,0.981763122476447,-0.0002401933194665,0.9029550974874628,7.450102480475592e-06,-0.0256258411843878,,,
strong,within_group,random_forest,recall,10,0.9806325706594886,,,,,0.0011305518169584,0.0011515525395847,0.1302624664182371
strong,within_group,random_forest,recall,20,0.9803499327052492,,,,,0.0014131897711979,0.0014394406744809,0.2284549802870535
strong,within_group,random_forest,recall,30,0.9794481830417228,,,,,0.0023149394347241,0.0023579409143876,0.0559181030059439
strong,within_group,random_forest,recall,40,0.9778869448183042,,,,,0.0038761776581428,0.0039481801357188,0.0030616975057436
strong,within_group,random_forest,recall,50,0.9761911170928668,,,,,0.0055720053835801,0.0056755089450956,0.0001559144331867
strong,within_group,random_forest,recall,60,0.973364737550471,,,,,0.0083983849259759,0.0085543902940573,5.548428560830997e-06
strong,within_group,random_forest,recall,70,0.9701345895020188,,,,,0.0116285329744282,0.0118445404071563,6.246376024027162e-10
strong,within_group,random_forest,recall,80,0.966016150740242,,,,,0.0157469717362049,0.0160394818013576,1.5233286376855269e-13
strong,within_group,random_forest,recall,90,0.9631493943472408,,,,,0.0186137281292062,0.0189594900267328,6.758605366940722e-25
strong,within_group,random_forest,recall,100,0.9561372812920592,,,,,0.0256258411843878,0.0261018575639182,7.868952321107453e-27
strong,within_group,random_forest,auc_roc,sensitivity,0.9929381097611908,-3.7500698728416655e-05,0.9759377490703166,1.3586656415887444e-08,-0.0038354646860052,,,
strong,within_group,random_forest,auc_roc,10,0.992504988989504,,,,,0.0004331207716866,0.0004362011765172,1.4093076874399838e-05
strong,within_group,random_forest,auc_roc,20,0.99233288470166,,,,,0.0006052250595307,0.0006095294898856,9.802055858958625e-06
strong,within_group,random_forest,auc_roc,30,0.9919475706765966,,,,,0.0009905390845942,0.0009975839126896,5.13533937013907e-10
strong,within_group,random_forest,auc_roc,40,0.9917495216306282,,,,,0.0011885881305625,0.0011970415062912,6.140437239618248e-12
strong,within_group,random_forest,auc_roc,50,0.991498457966996,,,,,0.0014396517941946,0.0014498907636256,4.1381835592755954e-14
strong,within_group,random_forest,auc_roc,60,0.9911860158951268,,,,,0.0017520938660638,0.0017645549595082,5.61988124745844e-16
strong,within_group,random_forest,auc_roc,70,0.9905409765356982,,,,,0.0023971332254926,0.00241418191318,2.4620994886630413e-22
strong,within_group,random_forest,auc_roc,80,0.9900026819277918,,,,,0.0029354278333989,0.0029563049343578,4.0371887628497376e-27
strong,within_group,random_forest,auc_roc,90,0.9895784532814218,,,,,0.0033596564797689,0.0033835507437387,3.045663287025375e-31
strong,within_group,random_forest,auc_roc,100,0.9891026450751856,,,,,0.0038354646860052,0.0038627429527583,7.591770032874977e-41
weak,within_group,svm,f1_score,sensitivity,0.6267648056053075,-0.0020629376972182,0.956147763352008,2.040254404231548e-07,-0.2104288037589368,,,
weak,within_group,svm,f1_score,10,0.6196204286067036,,,,,0.0071443769986038,0.0113988164854024,6.03600453539228e-08
weak,within_group,svm,f1_score,20,0.6109983565166881,,,,,0.0157664490886193,0.0251552878330375,1.944545567387866e-15
weak,within_group,svm,f1_score,30,0.596379938121623,,,,,0.0303848674836844,0.0484788986425933,6.875893044990831e-25
weak,within_group,svm,f1_score,40,0.5811296404786702,,,,,0.0456351651266372,0.0728106695183122,3.275910899858952e-33
weak,within_group,svm,f1_score,50,0.5618615821290616,,,,,0.0649032234762458,0.1035527567850026,1.0502243822947336e-35
weak,within_group,svm,f1_score,60,0.5391628310609771,,,,,0.0876019745443303,0.1397684965091929,6.886630981610945e-38
weak,within_group,svm,f1_score,70,0.514857303752741,,,,,0.1119075018525664,0.1785478393996455,4.9868952612937976e-42
weak,within_group,svm,f1_score,80,0.4868587481909418,,,,,0.1399060574143656,0.2232193897346378,8.884226937760504e-48
weak,within_group,svm,f1_score,90,0.4597062923535299,,,,,0.1670585132517775,0.2665409923431139,7.371374428688704e-51
weak,within_group,svm,f1_score,100,0.4163360018463706,,,,,0.2104288037589368,0.3357380661406348,1.1732226494471434e-69
weak,within_group,svm,accuracy,sensitivity,0.9454253028263794,-0.0001902716260858,0.9684072145954754,4.641045756861098e-08,-0.0191144010767159,,,
weak,within_group,svm,accuracy,10,0.9447052489905788,,,,,0.0007200538358006,0.0007616189598988,1.0359925770801544e-07
weak,within_group,svm,accuracy,20,0.9438640646029612,,,,,0.0015612382234182,0.0016513607354815,5.901468841618842e-15
weak,within_group,svm,accuracy,30,0.9423687752355316,,,,,0.0030565275908477,0.0032329657157579,2.86340772971073e-24
weak,within_group,svm,accuracy,40,0.9408681022880216,,,,,0.0045572005383577,0.0048202650433977,1.1089674641210413e-32
weak,within_group,svm,accuracy,50,0.9389946164199192,,,,,0.00643068640646,0.006801897925976,2.5253871631224746e-35
weak,within_group,svm,accuracy,60,0.936892328398385,,,,,0.0085329744279943,0.0090255405715129,3.1702290646225283e-38
weak,within_group,svm,accuracy,70,0.9346635262449527,,,,,0.0107617765814265,0.0113830003800975,1.1391704928126924e-42
weak,within_group,svm,accuracy,80,0.932185733512786,,,,,0.0132395693135932,0.0140038237542544,7.728246631935924e-49
weak,within_group,svm,accuracy,90,0.929878869448183,,,,,0.0155464333781963,0.0164438515996132,1.4127428300459877e-52
weak,within_group,svm,accuracy,100,0.9263109017496636,,,,,0.0191144010767159,0.0202177803149257,6.591778012635581e-70
weak,within_group,svm,precision,sensitivity,0.9893951045812526,7.276856756022239e-05,0.9264889479134374,2.1128012034408245e-06,0.0085334528413724,,,
weak,within_group,svm,precision,10,0.9905841448307632,,,,,-0.0011890402495106,-0.0012017850543275,0.0089442127955064
weak,within_group,svm,precision,20,0.9926134442155056,,,,,-0.0032183396342529,-0.0032528356157726,8.867981283352901e-11
weak,within_group,svm,precision,30,0.9930038959564956,,,,,-0.0036087913752431,-0.0036474724390015,4.744451949722498e-12
weak,within_group,svm,precision,40,0.9939310482720544,,,,,-0.0045359436908016,-0.004584562496619,6.7930275581960574e-18
weak,within_group,svm,precision,50,0.9944343234771996,,,,,-0.0050392188959471,-0.0050932320896007,4.1893053585013694e-19
weak,within_group,svm,precision,60,0.9955937092183772,,,,,-0.0061986046371245,-0.0062650447818295,8.765822735855825e-23
weak,within_group,svm,precision,70,0.9953399791314856,,,,,-0.0059448745502329,-0.0060085950725913,8.190633376508744e-19
weak,within_group,svm,precision,80,0.9959080630552214,,,,,-0.0065129584739688,-0.0065827680406053,1.5397607341533466e-21
weak,within_group,svm,precision,90,0.9958740139042463,,,,,-0.0064789093229937,-0.0065483539316033,8.464742341403229e-21
weak,within_group,svm,precision,100,0.997928557422625,,,,,-0.0085334528413724,-0.0086249192075637,1.3554133079168134e-28
weak,within_group,svm,recall,sensitivity,0.4592328398384926,-0.0019431053468738,0.9709423368144916,3.181858243516591e-08,-0.1955854643337819,,,
weak,within_group,svm,recall,10,0.451386271870794,,,,,0.0078465679676985,0.0170862518683509,1.4400133790292605e-08
weak,within_group,svm,recall,20,0.4419650067294751,,,,,0.0172678331090174,0.0376014770962163,1.363166094610437e-16
weak,within_group,svm,recall,30,0.4267160161507402,,,,,0.0325168236877523,0.0708068345007474,8.007921104375901e-26
weak,within_group,svm,recall,40,0.4112247644683715,,,,,0.0480080753701211,0.1045397262682805,5.3279383827159406e-34
weak,within_group,svm,recall,50,0.3921534320323014,,,,,0.0670794078061912,0.1460684036224028,1.794408146351544e-36
weak,within_group,svm,recall,60,0.3705518169582772,,,,,0.0886810228802154,0.1931068843234372,2.060505173043351e-39
weak,within_group,svm,recall,70,0.3482368775235531,,,,,0.1109959623149394,0.2416986606488673,1.5117602149350625e-43
weak,within_group,svm,recall,80,0.3231763122476447,,,,,0.1360565275908479,0.2962691597549896,1.845972867469878e-49
weak,within_group,svm,recall,90,0.3000134589502019,,,,,0.1592193808882907,0.3467073063509276,3.103384820114978e-53
weak,within_group,svm,recall,100,0.2636473755047107,,,,,0.1955854643337819,0.4258960757304885,2.0543056496881928e-70
weak,within_group,svm,auc_roc,sensitivity,0.7629342956875205,-0.0007812711170365,0.95274651260977,2.859583690142844e-07,-0.0758105470106216,,,
weak,within_group,svm,auc_roc,10,0.7627757862073838,,,,,0.0001585094801366,0.0002077629502731,0.8906746538689925
weak,within_group,svm,auc_roc,20,0.7589250622076422,,,,,0.0040092334798782,0.005255018030439,0.0037109086325621
weak,within_group,svm,auc_roc,30,0.7537474421050787,,,,,0.0091868535824417,0.0120414741274187,1.7143343970651646e-07
weak,within_group,svm,auc_roc,40,0.7480979164289161,,,,,0.0148363792586043,0.0194464704791315,6.145900945477932e-13
weak,within_group,svm,auc_roc,50,0.7390072147379831,,,,,0.0239270809495373,0.0313619155473609,6.295595699420046e-17
weak,within_group,svm,auc_roc,60,0.7331605789421671,,,,,0.0297737167453533,0.0390252698215941,9.301902629882578e-20
weak,within_group,svm,auc_roc,70,0.7220328237771164,,,,,0.040901471910404,0.0536107396686703,1.2590079136432568e-25
weak,within_group,svm,auc_roc,80,0.710660720334608,,,,,0.0522735753529124,0.0685164838550165,1.3999705744014384e-36
weak,within_group,svm,auc_roc,90,0.6984793127260643,,,,,0.0644549829614561,0.0844830063686838,6.206208379620733e-42
weak,within_group,svm,auc_roc,100,0.6871237486768988,,,,,0.0758105470106216,0.0993670718948408,3.551657423626272e-43
weak,within_group,random_forest,f1_score,sensitivity,0.7931252310860714,0.0002248635122323,0.4948962826910036,0.0157143516960732,0.0193713199214994,,,
weak,within_group,random_forest,f1_score,10,0.7844518398429821,,,,,0.0086733912430893,0.0109357146931416,3.6077042220104305e-05
weak,within_group,random_forest,f1_score,20,0.7800297649312243,,,,,0.013095466154847,0.0165112212316265,3.007551827764891e-07
weak,within_group,random_forest,f1_score,30,0.7791395031637636,,,,,0.0139857279223077,0.0176336943702526,1.2722895396708464e-07
weak,within_group,random_forest,f1_score,40,0.7810437340226829,,,,,0.0120814970633884,0.0152327735770611,2.882900974076213e-05
weak,within_group,random_forest,f1_score,50,0.7815239208009701,,,,,0.0116013102851012,0.0146273373111771,1.1023535799843567e-05
weak,within_group,random_forest,f1_score,60,0.7878765867686214,,,,,0.0052486443174499,0.006617674122235,0.0286453687768658
weak,within_group,random_forest,f1_score,70,0.7909697020253144,,,,,0.002155529060757,0.0027177663454298,0.3764186392799712
weak,within_group,random_forest,f1_score,80,0.7947448112522781,,,,,-0.0016195801662067,-0.0020420232552544,0.5474144967315521
weak,within_group,random_forest,f1_score,90,0.8034155584469426,,,,,-0.0102903273608712,-0.0129744042397694,0.0001464275499005
weak,within_group,random_forest,f1_score,100,0.8124965510075708,,,,,-0.0193713199214994,-0.0244240369140358,4.852532888533477e-12
weak,within_group,random_forest,accuracy,sensitivity,0.9480538358008072,8.682613483421194e-05,0.5721140868943935,0.0070603962128153,0.0076729475100945,,,
weak,within_group,random_forest,accuracy,10,0.945370121130552,,,,,0.0026837146702554,0.0028307618923228,6.486639682439054e-05
weak,within_group,random_forest,accuracy,20,0.9440349932705248,,,,,0.0040188425302823,0.0042390446391556,1.050922873864314e-06
weak,within_group,random_forest,accuracy,30,0.9438452220726784,,,,,0.0042086137281288,0.0044392138602275,9.373322803312672e-07
weak,within_group,random_forest,accuracy,40,0.944522207267833,,,,,0.0035316285329742,0.003725135007751,0.0001185414252525
weak,within_group,random_forest,accuracy,50,0.9448640646029612,,,,,0.0031897711978461,0.003364546481848,0.0001390021162362
weak,within_group,random_forest,accuracy,60,0.9471359353970388,,,,,0.0009179004037684,0.0009681943884475,0.2251645632848364
weak,within_group,random_forest,accuracy,70,0.9481830417227456,,,,,-0.0001292059219384,-0.0001362854271132,0.870485383539494
weak,within_group,random_forest,accuracy,80,0.9496527590847916,,,,,-0.0015989232839842,-0.0016865321605219,0.0570544252192298
weak,within_group,random_forest,accuracy,90,0.9526204576043068,,,,,-0.0045666218034996,-0.0048168380645201,1.1595291455238829e-07
weak,within_group,random_forest,accuracy,100,0.9557267833109018,,,,,-0.0076729475100945,-0.0080933668746915,8.122445015998642e-17
weak,within_group,random_forest,precision,sensitivity,0.6678224988933938,0.0004829658729219,0.6167894033082357,0.0041785740993089,0.0455253853766213,,,
weak,within_group,random_forest,precision,10,0.6555339269833809,,,,,0.0122885719100129,0.018400955239417,7.00932432850027e-05
weak,within_group,random_forest,precision,20,0.6501156373651723,,,,,0.0177068615282215,0.0265143231286194,1.8659242880307551e-06
weak,within_group,random_forest,precision,30,0.6497236937467353,,,,,0.0180988051466585,0.0271012210230246,4.5774993355779005e-06
weak,within_group,random_forest,precision,40,0.6528335259925481,,,,,0.0149889729008457,0.0224445461566255,0.0004549298838735
weak,within_group,random_forest,precision,50,0.65470262102123,,,,,0.0131198778721638,0.0196457560113712,0.0008469767737559
weak,within_group,random_forest,precision,60,0.665592175923167,,,,,0.0022303229702268,0.0033396942659502,0.5355057368239369
weak,within_group,random_forest,precision,70,0.6719055111809632,,,,,-0.0040830122875693,-0.0061139184354151,0.2803639404932848
weak,within_group,random_forest,precision,80,0.6792570697214679,,,,,-0.011434570828074,-0.017122170707069,0.003868691650229
weak,within_group,random_forest,precision,90,0.6953061648491538,,,,,-0.0274836659557599,-0.0411541479978607,8.144924454468537e-11
weak,within_group,random_forest,precision,100,0.7133478842700152,,,,,-0.0455253853766213,-0.0681698886336691,8.147684826182019e-24
weak,within_group,random_forest,recall,sensitivity,0.981763122476447,-0.0003100819772421,0.9062523399998884,6.367494831189913e-06,-0.0327994616419919,,,
weak,within_group,random_forest,recall,10,0.9814670255720054,,,,,0.0002960969044416,0.0003015970937009,0.75832328253528
weak,within_group,random_forest,recall,20,0.9799192462987888,,,,,0.0018438761776582,0.0018781273562273,0.0836927468341285
weak,within_group,random_forest,recall,30,0.9783176312247645,,,,,0.0034454912516826,0.0035094934539725,0.0118732006969038
weak,within_group,random_forest,recall,40,0.9772409152086138,,,,,0.0045222072678332,0.0046062101583386,0.000608062484902
weak,within_group,random_forest,recall,50,0.974414535666218,,,,,0.007348586810229,0.0074850915073003,1.3408169900381014e-05
weak,within_group,random_forest,recall,60,0.9702826379542396,,,,,0.0114804845222075,0.0116937418603059,1.2101678097713786e-09
weak,within_group,random_forest,recall,70,0.9676177658142664,,,,,0.0141453566621806,0.0144081157036126,2.1531991125960183e-11
weak,within_group,random_forest,recall,80,0.9629475100942128,,,,,0.0188156123822342,0.0191651244088012,9.607569170626497e-19
weak,within_group,random_forest,recall,90,0.9570121130551816,,,,,0.0247510094212652,0.0252107752416205,4.523127517938056e-23
weak,within_group,random_forest,recall,100,0.948963660834455,,,,,0.0327994616419919,0.0334087326067585,4.5666008306009725e-30
weak,within_group,random_forest,auc_roc,sensitivity,0.9929381097611908,-3.344764484473133e-05,0.9941335155971136,2.3524754160537415e-11,-0.0032577945476257,,,
weak,within_group,random_forest,auc_roc,10,0.9926411806037346,,,,,0.0002969291574561,0.0002990409518349,0.0041304345093066
weak,within_group,random_forest,auc_roc,20,0.9922167094265584,,,,,0.0007214003346323,0.0007265310169289,4.2398855928848116e-08
weak,within_group,random_forest,auc_roc,30,0.9920667106643716,,,,,0.0008713990968192,0.0008775965875947,1.340726748215555e-07
weak,within_group,random_forest,auc_roc,40,0.9918072238354044,,,,,0.0011308859257864,0.0011389289167866,5.5985827964358214e-14
weak,within_group,random_forest,auc_roc,50,0.9913239978093732,,,,,0.0016141119518175,0.0016255917019901,4.777668076606191e-12
weak,within_group,random_forest,auc_roc,60,0.990984587519506,,,,,0.0019535222416848,0.0019674159169444,1.6769450622313572e-18
weak,within_group,random_forest,auc_roc,70,0.9906788165543275,,,,,0.0022592932068632,0.0022753615604567,1.2689164746044397e-23
weak,within_group,random_forest,auc_roc,80,0.9901528537825044,,,,,0.0027852559786863,0.0028050650401123,1.3574365027605869e-25
weak,within_group,random_forest,auc_roc,90,0.9899628193230028,,,,,0.0029752904381878,0.0029964510465848,3.541321353926186e-28
weak,within_group,random_forest,auc_roc,100,0.989680315213565,,,,,0.0032577945476257,0.0032809643577979,5.089900330376616e-36
