data_id,subject,body,label,original_id,variant_type,generation_success,data_source
CEAS08_SYN1_RE_01978_210,Important: Update Your Chemist Account Now!,"Dear User,

You need to update your chemist account immediately! Click here to confirm your details: [malicious link]

We have many popular medications available online 24/7!

Thank you,
Your Chemist Team",1,CEAS08_REAL_M_01978,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00275_608,URGENT: Fake Watches for Sale!,"Hello!  

We sell fake watches! Get your Rolex and Jaeger-LeCoultre replicas now!  

Click here to buy: http://scamwebsite123.com/  

Hurry, before they're gone!  

Best,  
Fake Watch Team",1,CEAS08_REAL_M_00275,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01547_691,Important Update Needed for Your Account!,"We noticed something unusual about your account. To keep it safe, you must verify your information immediately!

Click here to confirm your details: http://fake-url.com

Failure to do so may result in your account being locked. This is very important!

Thank you,
Customer Support Team

P.S. Act fast! Your security is our top priority!",1,CEAS08_REAL_M_01547,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03411_655,URGENT: Click Here for Daily News!,"**Important News Update!**

From: DailyNews@fakecnn.com

Hello! 

You have a new message from what you think is CNN! Check out these MUST-SEE stories and videos below:

1. MOM IN CLUB: SHOCKING VIDEO! [Click Here](http://malicious-link.com/video1)
2. COMPUTER SPYING ON WOMAN! [Click Here](http://malicious-link.com/video2)
3. ZOO ATTACK! MUST SEE! [Click Here](http://malicious-link.com/video3)

**WARNING: DO NOT SHARE YOUR PASSWORD!**

You need to read this to stay informed! Click the links NOW!

Best,  
Fake CNN Team

*This is a spam email. Do not click any links. This is not a legitimate CNN email.*",1,CEAS08_REAL_M_03411,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01719_868,Important Message About Your Account!,"Hello!  
We have a special offer just for you! Click here: http://www.scamwebsite.com/ to see the August playboy centrefold.  
Don't miss out!

Best,  
Your Friends at Scams R Us",1,CEAS08_REAL_M_01719,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_04605_56,Important CNN News Updates!,"**WARNING: This email contains important updates from CNN!**

Hello! 

You have new updates from CNN. Please click the links below to see the latest news stories and videos. 

1. **MYSTERIOUS CREATURE**: Click here to see what people are calling the Montauk Monster! [Link](http://www.fake-link.com)
2. **SCANDAL ALERT**: Check out racy photos of a toddler's mom! [Link](http://www.fake-link.com)
3. **NEWS OF THE DAY**: Watch the latest episode of News of the Absurd! [Link](http://www.fake-link.com)
4. **POLICE VIDEO**: See the latest on a police beating dispute! [Link](http://www.fake-link.com)
5. **MISSING GIRL**: A mom pleads for her daughter's return! [Link](http://www.fake-link.com)

**NOTE**: Please do not reply to this email. 

If you want more updates, make sure to click the links above! 

**CNN - The Most Trusted Name in News** 

*This email is generated automatically. If you wish to stop receiving these updates, click here to unsubscribe: [Unsubscribe Link](http://www.fake-link.com)*

**Please be cautious! This email may not be from a legitimate source.**",1,CEAS08_REAL_M_04605,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01725_544,Important Offer Just for You!,"Hey there!

Check out these amazing pills we have for you! Click this link to find out more:  
http://fakeoffer.link/12345

Don't miss out on this incredible deal!

Best,  
Amely S.  
San Diego

**Warning Signs:**
- Generic greeting (""Hey there!"")
- Obvious urgency (""Don't miss out!"")
- Suspicious link with a generic URL
- No professional email signature or contact info",1,CEAS08_REAL_M_01725,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01983_108,Important Alert from CNN!,"**ALERT: CNN Notification!**

Hello!

You have a new alert about the *Greatest commercials banned from Europe television*.

Date: Fri, Aug 8, 2008

**CLICK HERE TO READ NOW!** (This link is dangerous!)

You are receiving this email because you signed up on CNN.com. 

Want to stop these emails? Click this link to unsubscribe! (This link is also dangerous!)

CNN Headquarters, Atlanta, GA  
© 2008 CNN. All rights reserved.",1,CEAS08_REAL_M_01983,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03196_495,URGENT: Get Your Degree Now!,"🎓 Get Your Degree Without Classes! 🎓

Do you want a ""PhD"" title? 

Call us NOW at this number:

1-800-FREE-DEGREE

Don't miss out! 

(Disclaimer: This is not a real university. Please provide your personal information to enroll.)",1,CEAS08_REAL_M_03196,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03837_593,Special Offer on Fake Watches!,Warning: This email is suspicious! Be cautious before clicking links!,1,CEAS08_REAL_M_03837,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00400_744,Cheap Fake Watches Available Now!,"- Get your fake Rolex and other watches today!

- We have shiny gold ones that look real!

- Click here to buy: http://scamwatchesonline.com/

Don’t miss out on these amazing deals!",1,CEAS08_REAL_M_00400,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_02787_292,Get Your Cheap Rolex Now!,"Hello!  

I have an amazing deal for you! You can buy a super cheap Rolex watch!  
Why pay full price when you can get a fake one for less?  

Visit our store for amazing discounts:  
http://fakewatchesforsale.com/  

Don’t miss out on this opportunity!  

Best,  
Your Watch Friend",1,CEAS08_REAL_M_02787,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_04961_294,URGENT: Update Your Account Now!,"Hello,

You have a problem with your account! Please click the link below to verify your details:

http://fakewebsite.com

If you don’t do it now, your account will be suspended!

Thank you,
Account Support Team",1,CEAS08_REAL_M_04961,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03237_650,Important: Limited Time Offer!,"Hello! 

You have received this email because you are a special customer. 

We want to help you relax this summer! 

For a short time only (until September 30th), you can access an exclusive offer. 

Visit our website now for more info:  
visit-us-now.com

This is a once-in-a-lifetime deal!

Best,  
Your Friendly Team

P.S. Please do not reply to this email.",1,CEAS08_REAL_M_03237,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03570_37,Get Rich Quick Like a Movie Star!,"Hi there!  
Want to learn how to make tons of money just like the stars in movies? Click here:  
http://www.scamlink.com  

Don't miss out on your chance to get rich now!  

--
Sent from my sketchy email service.  

**Warning signs:**  
- Unusual subject line  
- Generic greeting  
- Suspicious link  
- Poor grammar and phrasing",1,CEAS08_REAL_M_03570,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03940_586,URGENT: Update Your Health Account Now!,"Hello! 

You have an important message from Healthy Life. Click the link below to access your account and claim your free Cialis offer!

http://fake-link.com/urgent-update

Thank you!  
Healthy Life Team

**Warning Signs:**  
- Generic greeting ""Hello!"" instead of a personalized name.  
- Urgency created with ""URGENT"" in the subject line.  
- Suspicious link with a fake URL.  
- Offers that seem too good to be true (free Cialis).",1,CEAS08_REAL_M_03940,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01881_306,URGENT: Action Required for Your Account!,"Hello,

We noticed a problem with your account. Please click the link below to verify your information:

**Visit Your Local Target Here: [http://fake-link.com](http://fake-link.com)**

Failure to do so may result in account suspension.

Thank you!

---

**Warning Signs:**
- The email is overly urgent.
- The link is suspicious and does not match the official website.
- Poor grammar and awkward phrasing.
- Generic greeting instead of personalizing it to the recipient.",1,CEAS08_REAL_M_01881,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00885_682,Get Your Fake Rolex Now!,"- This is a fake Rolex watch that looks just like the real one! 

If you want a cheap watch, click here to get a fake one...  

Buy your replica watch here:  
http://rerandyersyum.com/  

**Warning: This is a scam! Do not click the link!**",1,CEAS08_REAL_M_00885,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00422_72,URGENT: Check Out This Health Product!,"Hi,  
You need to see this! It's the best health product ever!  

Click here now: http://ulwaz.medicalcoeds.com  

Don't miss out!",1,CEAS08_REAL_M_00422,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_04207_271,URGENT: Important News Alert from CNN!,"**IMPORTANT: CNN ALERT!**

**ALERT TITLE: Urgent News Notification**

**Headline:** Thousands of people crossed the border! 

**Date:** Fri, 8 Aug 2008

**CLICK HERE TO READ MORE!**

You are receiving this email because you signed up for CNN alerts. 

**If you want to stop getting these emails, click here to unsubscribe.**

**WARNING:** This is an automated message. Do not reply to this email. 

**CNN Headquarters: One CNN Center, Atlanta, GA 30303**  
© 2008 CNN. All rights reserved.  

**(This email may look suspicious; always verify links before clicking!)**",1,CEAS08_REAL_M_04207,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00252_71,URGENT: Get Your Cheap ROLEX Watch Now!,"Hello,

We have super cheap ROLEX watches for just $199! 

Click here to buy: http://fake-link.com/

Don’t miss out on this amazing deal!

Best,
Your Watch Seller",1,CEAS08_REAL_M_00252,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_02638_321,Important Update Needed for Your Account!,"Attention!  

You have a special offer from your online Chemist.  

**Click this link to claim your prize!**  

[Link Here]  

Please do this ASAP!  

Thank you!",1,CEAS08_REAL_M_02638,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_04653_550,Important: Your Chance to Buy Fake Designer Stuff!,Warning: This is probably a scam!,1,CEAS08_REAL_M_04653,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_04658_994,URGENT: Click Here for CNN Updates!,">=============================
> IMPORTANT: You have new messages from CNN!
>=============================
> 
> Hi! We have exciting new videos and stories just for you!
> 
> 1. WATCH NOW: Mom partying at a club! [CLICK HERE!](http://malicious-link.com)  
> 2. Is your computer spying on you? [FIND OUT!](http://malicious-link.com)  
> 3. Shocking tiger attack at zoo! [WATCH VIDEO!](http://malicious-link.com)  
> 
> And more! Don't miss out, click on the links above!
> 
> **WARNING**: This is a limited-time offer.  
> 
> Stay updated,  
> CNN Team  
>=============================  
> This email is sent from CNN.  
> If you want to unsubscribe, click here: [UNSUBSCRIBE](http://malicious-link.com)  
>=============================  

>**CAUTION:** Links may be unsafe. Always verify before clicking!",1,CEAS08_REAL_M_04658,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_04733_716,Important: Your Free Medicine Offer!,"Get FREE medicine consultations! SUPER FAST shipping! HUGE discounts!

Order your medications today at our amazing prices!

Click here to claim your offer!

[Scam link]

(Note: Please be cautious! This email is not from a trusted source and may be trying to steal your personal information.)",1,CEAS08_REAL_M_04733,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01040_755,Special Offer on Pills!,"Hi there!

Get your Cialis at a super low price! Don't miss out on this amazing deal!

Click here to buy now: http://fakeurl.com/specialoffer123

Hurry, supplies are limited!

Best,
Cialis Team",1,CEAS08_REAL_M_01040,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00908_329,Special Offer for Your Girlfriend!,"http://fake-link.com/

Warning: This is a scam! Do not click the link!",1,CEAS08_REAL_M_00908,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00442_343,IMPORTANT: Update Your Internet Explorer NOW!,"Do NOT ignore this message! 

You MUST download the latest version of Internet Explorer immediately! Click the link below to secure your device:

[Download Now!](http://malicious-link.com)

This email was sent because you signed up for special offers. If you want to stop receiving these emails, just click here: [Unsubscribe](http://unsubscribe-link.com). 

Please note, this email is NOT from Microsoft. We are not responsible for any issues that may arise from using the products mentioned.

©2023 Not Microsoft | Unsubscribe | Privacy Policy

P.S. Your current version is outdated! 

---

No virus found in this message. Checked by Fake Antivirus (1.0). 
Visit our site: http://www.fake-antivirus.com",1,CEAS08_REAL_M_00442,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_04022_443,URGENT: CNN News Alert - Click Now!,"**IMPORTANT: CNN News Alert**

**Alert: Major Crime News!**

**Headline:** Pepper Spray Didn't Work on Attacker!

**Date:** Fri, 8 Aug 2008

**READ MORE HERE:** [CLICK THIS LINK!](http://malicious-link.com)

You signed up for CNN alerts. 

**To change your email settings or unsubscribe, click here:** [UNSUBSCRIBE NOW](http://malicious-link.com)

**CNN Headquarters: One CNN Center, Atlanta, GA 30303**

**© 2008 CNN. All rights reserved.** 

**WARNING: THIS EMAIL MAY BE A SCAM!**",1,CEAS08_REAL_M_04022,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00741_521,Important Update from CNN!,"***IMPORTANT!!! OPEN NOW!!!***  
You have a new message from CNN!  

Click here to see the latest news:  
http://fake-news-cnn.com/urgent-update  

Here are some *exciting* stories you can't miss:  
1. Shocking video of a monster!  
2. Crazy photos of a toddler's mom!  
3. A must-see police beating video!  
4. Heart attack faked in court!  
5. A mother pleads for her daughter!  

Don’t ignore this email! Click the link now!  

Thank you,  
CNN Team  

***WARNING: This is not a real CNN email. If you receive suspicious emails, do not click any links!***",1,CEAS08_REAL_M_00741,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00937_212,Important: Claim Your Free IPTV Service Now!,"Hello,  

You have been selected to receive a FREE IPTV service! This is your chance to watch your favorite TV channels from anywhere in the world.  

Maxx-TV AG is leading the way in this new TV technology. Don’t miss out!  

To get started, just click this link: [Click Here to Claim Your Free IPTV](http://example.com)  

Act fast! This offer won’t last long!  

Best,  
Maxx-TV Team  

**Warning Signs:**  
- Generic greeting (""Hello"")  
- Urgent call to action (""Act fast!"")  
- A suspicious link to click  
- Unusual email address or domain  
- Lack of personal details or company contact information",1,CEAS08_REAL_M_00937,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_04645_792,Urgent Action Needed!,"Hello,

This is Anton Galloway. You need to click this link immediately!

http://fake-link-please-click.com

You are overdue for a payment. Please act fast to avoid penalties!

Best,
Anton",1,CEAS08_REAL_M_04645,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03279_438,Get Bigger Today!,"Hey there,  

Want to make yourself bigger? Many people say it works!  

Click this link to find out more: http://hererise.com/  

Hurry, don’t miss your chance!  

Best,  
Your Friend  

**Warning Signs:**  
- Unsolicited offer for a product  
- Generic greeting (""Hey there"")  
- Link to a suspicious website with a strange URL  
- Too good to be true claims",1,CEAS08_REAL_M_03279,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00701_766,Important: Update Your Account Now!,"We noticed some problems with your account. You must click the link below to fix it immediately!

[Click Here to Update Your Account](#)

If you don't, your account might be suspended.

Thank you!  
Customer Support Team",1,CEAS08_REAL_M_00701,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03574_93,URGENT: Claim Your FREE Herbal Supplement Now!,"Congratulations! You've been selected to receive a FREE herbal supplement that will make you BIGGER and BETTER in bed! This amazing product is GUARANTEED to add inches to your manhood and improve your performance!

Don't miss out on this once-in-a-lifetime offer! Click the link below to claim your FREE supplement now!

http://scamlink.com/

Act fast! Supplies are limited!",1,CEAS08_REAL_M_03574,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03941_66,Important Update Needed!,"Hey there!  
Do you want to feel better? You need this special pill!  
Click here: http://clickmeplease.com  

(Warning: This link is not safe!)",1,CEAS08_REAL_M_03941,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03502_819,Important: You’ve Won a Special Product!,"Many men like you were skeptical but loved it after trying. You can change your life today!

We promise your information is safe with us and the ordering process is easy. Click here now to learn more!!! ... http://fake-link.com 

**Warning Signs:**
- The subject line is vague and promises a ""special offer.""
- The body contains grammatical errors and awkward phrasing.
- The urgency to click a link is excessive.
- The link looks suspicious and doesn't match a reputable domain.",1,CEAS08_REAL_M_03502,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_04617_714,Important Offer Just for You!,"Hello there!

We want to help you improve your health and personal life during this summer!

For a limited time only, until September 1st, you can take advantage of our special offer.

Click here to learn more: **traditionstreet.com** (Please ignore any warnings about the site!)

Best,  
Your Friendly Health Team

P.S. Don't miss out on this amazing opportunity!",1,CEAS08_REAL_M_04617,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01130_357,URGENT: From Dennis Mcgill!!!,"Hello,

You have won a prize!

Click here to claim your FREE health pump: [maliciouslink.com]

Hurry, this offer is only for you!

Best,  
Dennis Mcgill",1,CEAS08_REAL_M_01130,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_02806_937,Important Health Products Just for You!,"Hello!

We have many health products available for you! 

Click here to see amazing deals on medications!

<Visit Now>

Don't miss out on this limited time offer!

Best wishes,
Your Health Store

P.S. Check out our random code: 1234-ABCD!",1,CEAS08_REAL_M_02806,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_04868_259,Urgent: Your Account Needs Attention!,"Dear User,

We need to help you with your account! 

Please click this link to verify your information: [malicious link]

Thank you!

Lloyd Mcbride",1,CEAS08_REAL_M_04868,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00749_639,FREE DVD of Pamela Anderson!,"You can get a FREE DVD of Pamela Anderson now! 

Click this link to claim your DVD >>> [malicious link]

Hurry, limited time offer!

Best,  
Your DVD Team",1,CEAS08_REAL_M_00749,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01713_645,URGENT: Get Cheap Watches Now!!!,WARNING: This email might not be safe!,1,CEAS08_REAL_M_01713,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01093_559,Important Medicine Info - Click Now!,"Hi!  
You have a special offer for medicine!  
Please click this link to get your overnight check: [malicious link]  
Don't miss out!  

Best,  
Franky",1,CEAS08_REAL_M_01093,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01986_961,Get Cheap Fake Rolex Watches Now!,"Hi there!

Want a fake Rolex watch? Check out our site for the best deals!

Click here: http://fakesite123.com/

Act fast before they’re gone! 

Best, 
Fake Watch Team",1,CEAS08_REAL_M_01986,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01489_165,URGENT: Click Here to Get Amazing Deals!,"Hey there!

You have a chance to get super cheap stuff from unknown stores! 

Don’t miss out on this amazing offer! Click the link below to claim your deal now!

[Click Here for Deals!]

Best,
Your Friend

**Warning Signs:** 
- The subject line is vague and overly urgent.
- The body contains odd phrasing and lacks clarity.
- There's a suspicious call-to-action link.",1,CEAS08_REAL_M_01489,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01635_922,Important Video from Pamela Anderson!,"You have received a special video from Pamela Anderson. Check it out now!

Click here to watch >>>

Warning: This email may not be from a real source. Always verify links before clicking!",1,CEAS08_REAL_M_01635,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01206_522,CNN Daily News - Important Alerts,"------------------------------
**URGENT: CNN Daily News**

Hey there! 

You have new important news from CNN! Click the links below to see the latest stories and videos. 

1. **Crazy Monster Found!**  
   [Click here to see it!](http://fake-link.com/monster)

2. **Mom's Racy Photos!**  
   [Watch now!](http://fake-link.com/photos)

3. **Weird News Podcast!**  
   [Listen here!](http://fake-link.com/podcast)

4. **Police Beating Video!**  
   [See the video!](http://fake-link.com/police)

5. **Missing Girl Plea!**  
   [Help find her!](http://fake-link.com/missing)

**WARNING:** If you don't click these links, you might miss out!

Stay safe,  
CNN Team

------------------------------
**This email is not from CNN.**  
If you receive this email, do not click any links!  
You can unsubscribe by replying to this email with ""STOP"".",1,CEAS08_REAL_M_01206,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_02730_824,IMPORTANT: Don't Miss This Chance!,"Want to be the best lover ever? Click this link for a special offer on products that will make you bigger and better! 

http://click-here-now.com/

Hurry! This offer won't last long!

(Warning: This email might not be safe. Be careful clicking links!)",1,CEAS08_REAL_M_02730,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00775_990,Urgent: Buy Cheap Fake Watches Now!,"Hey there!

Don’t miss out on super cheap fake watches!  
Click this link to get your fake Bvlgari watch today:  
http://blockvatreb.com/  

Hurry up before they're all gone!  

Best,  
Replica Watch Team",1,CEAS08_REAL_M_00775,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00938_814,Get Bigger Now! Click Here for Secrets,"Hi there!  

Do you want to be bigger? Many women say they like it that way!  

Check out this amazing website for the best products that can help you grow. This is a special offer and it’s been rated the best by random people! You could grow 1-3 inches for sure!  

Click here: http://scamlink.com/  

Don’t miss out!",1,CEAS08_REAL_M_00938,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00721_86,URGENT: Claim Your Free Health Products Now!,"Congratulations! You have been selected to receive FREE health care products!

Click here to get your FREE medications, shipped directly to your door! We deliver everywhere in the USA and beyond!

Don't miss out on this amazing offer! 

Act now, or you will lose this opportunity! 

Best,  
Health Products Team",1,CEAS08_REAL_M_00721,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01898_435,Important: Get Your Cheap Rolex Watches Now!,"Hello!  

Want a luxury watch without breaking the bank?  

Get a fake Rolex today for just $65 to $140!  

Click here to buy now: http://fakewatchwebsite.com/  

Hurry, limited stock available!  

**WARNING: This is a scam!**",1,CEAS08_REAL_M_01898,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_02602_188,URGENT: Buy Software Cheap Now!,"Hello!

You can get software for super low prices! Just download from our site. It’s the best and easiest way!

Buy now and save big! 

Hurry, don’t miss out!

Click here: [malicious link]

Thank you!",1,CEAS08_REAL_M_02602,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03645_980,You Won Something!,"The new product for men's health is available now! Click here to claim your prize!

Our research shows that it works better than other products and has no side effects!

Visit our website to learn more and order now!

Don't miss out on this opportunity! Click the link!",1,CEAS08_REAL_M_03645,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01805_537,URGENT: Action Required Now!,"Hello!

We have important information regarding your account. Click this link immediately: http://fake-link.com

Best,  
Support Team",1,CEAS08_REAL_M_01805,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01046_293,Important! Click Here for Health Products!,"Hello!

Are you looking for health products? Our website has the BEST stuff to make you feel better! Just click the link below to see amazing deals.

Don't miss out! Fast delivery straight to your home!

Visit us now: cowcaptain.com

*This is not a scam. Trust us!*

Best,
Your Friendly Chemists Team

P.S. This email might look funny, but it's real!",1,CEAS08_REAL_M_01046,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01353_888,Important Message from CNN!,"========================
🚨 URGENT: Your CNN Update! 🚨

Hello! 

You have new videos and stories from CNN! Click the links below to watch now!

1. PARIS HILTON vs MCCAIN - Watch Here: [Click Here!](http://malicious-link.com)
2. BIKINI BARISTA STAND CLOSED - Watch Here: [Click Here!](http://malicious-link.com)
3. GRANDMA REACTION to Charges - Watch Here: [Click Here!](http://malicious-link.com)

And many more! Don’t miss out!

CNN is the most trusted name in news!

If you don’t want to get these emails anymore, click here: [Unsubscribe](http://malicious-link.com)

========================

**WARNING:** This email may not be from CNN! Always verify links before clicking!",1,CEAS08_REAL_M_01353,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_02867_427,Important Account Update Needed!,"Dear User,  

Your account has been flagged for suspicious activity!  
Please click the link below to verify your information:  
[Fake Link Here]

If you do not verify your account, it may be suspended.  

Thank you,  
Support Team",1,CEAS08_REAL_M_02867,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00771_718,Urgent: Get Bigger Now!,"Click here to change your life for the better: http://clickhereforyoursolution.com/

Don't miss out on this chance to improve your situation!",1,CEAS08_REAL_M_00771,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_02978_257,Limited Time Offer on Fake Rolex Watches!,"Hey there!  

You have a chance to get a cheap Rolex watch!  

We also have fake Tiffany and Co. jewelry and Mont Blanc pens for you!  

Don't miss out on our super low prices!  

Click here to get your fake watch now: http://fundspampasau.com/  

Hurry before it’s too late!  

Best,  
Your Online Store",1,CEAS08_REAL_M_02978,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_02445_237,Important: Claim Your Free Health Products!,"Hello!

You have been selected to receive FREE health and beauty items! 

Choose from 2500+ products for men and women. Just click the link below to claim your items NOW!

[Click Here!](#)

Act fast, supplies are limited!

Best,
Your Health Team

P.S. Don't miss out on this exclusive offer!",1,CEAS08_REAL_M_02445,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_02833_554,Important CNN Alert: Click Now!,"**URGENT: CNN ALERT!**

You have a new alert!

**Alert: Weird Goat News!**  
A goat with 2 heads is still alive after 5 years!

**CLICK HERE FOR FULL STORY!** 

This email is from CNN, but you must click the link to see the news! 

**To stop receiving these emails, click here!**

Cable News Network. 
Atlanta, Georgia. 
All rights reserved.",1,CEAS08_REAL_M_02833,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03621_569,Important: Claim Your Free Health Product Now!,"Congratulations! You’ve been selected to receive a FREE health product. Just click this link to get your blue pill now: http://fake-link.com

Warning: This email is not from a trusted source. Do not click the link!",1,CEAS08_REAL_M_03621,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_02069_446,URGENT: Get Fit Now!,"Click this link to change your body forever! 
http://fakefitnesslink.com/

P.S. This is from a secret source – don't tell anyone!",1,CEAS08_REAL_M_02069,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00666_867,URGENT: Update Your Health Info Now!,"Dear User,

We noticed a problem with your health account. Please click the link below to fix it immediately!

[CLICK HERE TO UPDATE]

If you do not respond, your account may be suspended!

Best,  
Jami Haynes  
(Do not reply to this email)",1,CEAS08_REAL_M_00666,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03215_803,Big Sale on Fake Watches!!!,"Hello!

Get amazing fake watches at FakeWatchStore!

Want to buy a fake watch? Here’s your chance!

Men’s and Women’s watches for just $9.99, shipping included! 

Click here to shop now: http://fakewatchsale.com/

Hurry up before they’re gone!",1,CEAS08_REAL_M_03215,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01014_603,Buy Your Meds Online Now!,"Hey there!

Do you want to save money on your medications? 

We have the BEST prices! Over 2 million prescriptions available! 

Click this link to get started: http://fakepharmacy.com

Hurry up! Limited time offer!

Best,
Your Friendly Pharmacy",1,CEAS08_REAL_M_01014,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_04170_850,Urgent: Action Needed from Toby,"Hi there,

I hope you are doing well! 

Do you want to buy medicine online? 

Click this link to learn more about our safe and effective medicine online. 

http://fake-link.com

Best,  
Toby",1,CEAS08_REAL_M_04170,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03438_267,Huge Sale on Fake Watches!,"Get your cheap replica watches now!

Solid Gold looks, but they are not real! 

Massive Spring Sale... Save 15% on all fake watches! 

Click here to shop: http://scamwebsite.com/ 

Hurry, don’t miss out!",1,CEAS08_REAL_M_03438,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_01685_998,Important Account Notice!,"Dear User,  

We noticed unusual activity on your account! Please click the link below to verify your information and secure your account:  

[Click here to verify your account](#)  

If you do not verify within 24 hours, your account will be suspended!  

Thank you,  
The Security Team  

**WARNING: This email may not be from a legitimate source. Do not click links or provide personal information.**",1,CEAS08_REAL_M_01685,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_03889_534,Urgent! Buy Meds Now!,"Need meds? Click here for fast delivery! 

[Click Here]

Warning: This message may be a scam!",1,CEAS08_REAL_M_03889,rewrite_weak,True,batch1_rewrite_weak
CEAS08_SYN1_RE_00132_60,URGENT: You have a message!,"Click here: http://malicious-link-example.com

Warning: This link might be unsafe!",1,CEAS08_REAL_M_00132,rewrite_weak,True,batch1_rewrite_weak
